Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-18,248.56211075322938,248.867709419363,242.23321291961403,243.840087890625,6351600,0.0,0.0
2024-07-19,245.1216193679066,245.45680615748154,241.69100521521574,244.11610412597656,4468900,0.0,0.0
2024-07-22,245.2202252731259,251.95330904248104,244.48086780999085,250.47459411621094,5647600,0.0,0.0
2024-07-23,252.94897649360107,253.67846624406636,250.14927979003582,252.42649841308594,3905500,0.0,0.0
2024-07-24,250.03098533031542,252.27863083898822,245.3680933823329,246.23561096191406,5204100,0.0,0.0
2024-07-25,251.12523363024792,260.3326799677429,248.1480833510137,252.8799591064453,7155800,0.0,0.0
2024-07-26,254.50656130531408,260.7368571604819,253.4221643720545,258.98211669921875,6127300,0.0,0.0
2024-07-29,258.98212547248716,262.3043002152409,254.85157934441628,254.92059326171875,5101400,0.0,0.0
2024-07-30,255.93597975316726,257.0499498334684,251.49983488547556,254.26995849609375,3944300,0.0,0.0
2024-07-31,252.57438013634155,258.11462770838745,251.72659794852115,255.12762451171875,4647700,0.0,0.0
2024-08-01,256.2120227399955,259.6229170462176,246.19620419070236,249.46908569335938,5527400,0.0,0.0
2024-08-02,244.2738428579558,244.48086956771914,237.6984922436056,240.508056640625,6504500,0.0,0.0
2024-08-05,229.02336773547418,238.38856197141715,228.91492804263052,235.61842346191406,6899300,0.0,0.0
2024-08-06,237.668914935173,240.38975999789068,234.6523389241303,235.03680419921875,5673900,0.0,0.0
2024-08-07,239.16735843397123,243.03173172762786,236.25922201863645,236.63381958007812,4035500,0.0,0.0
2024-08-08,239.78840887250252,245.89055960404684,239.63067567613462,245.5849609375,4474300,0.0,0.0
2024-08-09,245.1709101369942,249.3606020584584,244.9244576710257,248.94656372070312,2975300,0.0,0.0
2024-08-12,249.01559974537466,250.48444694593883,245.4863983142223,247.743896484375,3679700,0.0,0.0
2024-08-13,249.4098960736248,252.15044629745577,249.4098960736248,250.98719787597656,4031600,0.0,0.0
2024-08-14,251.76598983784044,254.05306098457586,250.2577018937512,251.69699096679688,4145200,0.0,0.0
2024-08-15,254.24034960304215,259.15956112117897,252.60390167211892,259.06097412109375,5167900,0.0,0.0
2024-08-16,258.0357172663837,259.8594714282475,255.99508374336003,259.17926025390625,3494900,0.0,0.0
2024-08-19,259.36661225712913,261.6241255393697,257.91747038034174,261.6142578125,4501300,0.0,0.0
2024-08-20,261.1903349986976,261.7325183890439,257.3259471020506,258.12445068359375,5731300,0.0,0.0
2024-08-21,257.3949690443378,258.4202197565874,255.5022008128408,257.3851013183594,4648200,0.0,0.0
2024-08-22,257.7893038477593,259.5243389997506,253.61931689772527,254.92059326171875,5111400,0.0,0.0
2024-08-23,258.2723877333161,261.8311779658896,257.00071431958173,260.2538757324219,4711300,0.0,0.0
2024-08-26,260.19464346572033,263.50694998429714,259.50456456541957,261.515625,3818300,0.0,0.0
2024-08-27,255.96550566190086,260.7072483395795,255.7190532146846,260.4509582519531,5276400,0.0,0.0
2024-08-28,258.1145968615435,261.4170660943943,253.70802533718543,255.22618103027344,10981900,0.0,0.0
2024-08-29,267.16436098575383,268.0910247344491,252.6433697652493,253.36302185058594,14301700,0.0,0.0
2024-08-30,253.78691057539768,255.45293176247793,247.43829222470256,249.3113250732422,10507700,0.0,0.0
2024-09-03,249.03529941373657,250.0901232578986,243.14016025102018,244.54000854492188,6190400,0.0,0.0
2024-09-04,242.97256845344032,245.93985085184377,241.68115988484035,244.16539001464844,4706500,0.0,0.0
2024-09-05,242.4895201717259,244.973765384644,241.52343066091663,242.62753295898438,4083600,0.0,0.0
2024-09-06,244.22456439387204,246.45248948358784,238.0139586504324,240.508056640625,6259400,0.0,0.0
2024-09-09,243.0021335048457,245.82155034111585,241.2966866377209,242.2726287841797,4588800,0.0,0.0
2024-09-10,243.62321376793477,243.83022543037615,239.85741260030835,242.66697692871094,3544800,0.0,0.0
2024-09-11,241.33611504195002,246.47219115079537,238.57584436119444,246.02857971191406,4822200,0.0,0.0
2024-09-12,247.8227738848812,250.53375136941946,246.02860751709278,249.77467346191406,5219700,0.0,0.0
2024-09-13,248.95643360078148,253.18555159033028,248.86771431704807,250.9576416015625,4998900,0.0,0.0
2024-09-16,250.95764316937885,254.1516577418614,250.95764316937885,253.26443481445312,5367000,0.0,0.0
2024-09-17,255.0487401633464,255.68951058554032,251.14492631577053,251.56883239746094,5423400,0.0,0.0
2024-09-18,252.76356740500597,252.88204550614464,247.7872913007083,249.2386932373047,4436700,0.4,0.0
2024-09-19,257.42389420156707,266.1323961256858,254.78763595164466,262.62725830078125,11022800,0.0,0.0
2024-09-20,262.64701112526376,266.9025200729128,258.01630145952277,263.427001953125,11463200,0.0,0.0
2024-09-23,263.87135747726893,264.6711148405595,258.924685530291,260.8697814941406,6034000,0.0,0.0
2024-09-24,266.4186922794457,269.01544763072616,262.9234680135159,267.02099609375,7154500,0.0,0.0
2024-09-25,267.0308512187521,273.54738669365804,265.97437144910907,270.62481689453125,7920000,0.0,0.0
2024-09-26,272.6390296098622,275.1173065616976,269.26225372277264,272.2737121582031,5253400,0.0,0.0
2024-09-27,272.76740795037085,274.3274196302333,271.58256683095436,273.1426086425781,5220100,0.0,0.0
2024-09-30,270.48662009698745,272.25396846380625,265.7374325652287,270.2496337890625,5059700,0.0,0.0
2024-10-01,270.6742353777532,271.22715324047437,266.2804818678742,267.445556640625,4369900,0.0,0.0
2024-10-02,270.2594969314665,278.4348158511885,267.42578571888527,275.9466857910156,8512300,0.0,0.0
2024-10-03,275.46287231289955,277.5659487084617,274.2188222936495,277.3586120605469,3868400,0.0,0.0
2024-10-04,280.271316535868,284.2503966281691,277.9115475179623,284.1121520996094,6129900,0.0,0.0
2024-10-07,282.95691930136394,284.52684435443956,279.7973931547602,280.97235107421875,4794700,0.0,0.0
2024-10-08,282.3842912086727,288.93047732595613,280.50831767804493,287.8838806152344,5211200,0.0,0.0
2024-10-09,287.1433604701359,287.8838787114154,283.4506223506894,284.280029296875,4851000,0.0,0.0
2024-10-10,284.28003216778893,286.56082596342196,281.0217337941956,286.5015869140625,3965500,0.0,0.0
2024-10-11,285.5536550017889,286.5706320245945,282.6804410522875,284.45770263671875,3597000,0.0,0.0
2024-10-14,286.2547162086492,288.752729622809,284.6058158303389,287.9529724121094,3642500,0.0,0.0
2024-10-15,289.74994201001175,289.86842009649354,284.35897815275894,284.7045593261719,3850800,0.0,0.0
2024-10-16,283.91464923846434,287.2420694667274,280.6366450981343,287.18280029296875,3497000,0.0,0.0
2024-10-17,288.2689169702626,289.6314752817607,286.43244629425226,287.4296569824219,2830000,0.0,0.0
2024-10-18,288.34792592213023,290.9841538767417,286.48180556911854,289.2365417480469,3087900,0.0,0.0
2024-10-21,285.34633411388234,289.2167889972083,284.39847929558755,287.6073913574219,2712600,0.0,0.0
2024-10-22,286.0868755567979,288.2491911941531,284.0134184910343,284.684814453125,3100100,0.0,0.0
2024-10-23,284.0924353775046,284.65520635350447,279.0470219772638,280.8341369628906,3227100,0.0,0.0
