Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-07,588.5084404885582,590.6742581189596,576.8918587628506,585.289306640625,280790,0.0,0.0,0.0
2025-01-08,585.9684677657306,590.674201075815,556.2182060130591,563.4244384765625,186426,0.0,0.0,0.0
2025-01-09,570.9850636928654,570.9850636928654,552.3985106057373,554.1311645507812,132981,0.0,0.0,0.0
2025-01-10,565.9446557204133,565.9446557204133,546.3736453816263,552.6741943359375,204911,0.0,0.0,0.0
2025-01-13,553.2648305640935,561.0912756827868,550.3016053986579,553.8948974609375,138025,0.0,0.0,0.0
2025-01-14,554.2493342641121,580.7804645024012,547.3581347261924,566.5353393554688,227967,0.0,0.0,0.0
2025-01-15,570.9850782303606,572.953992293224,557.2026797903175,559.4669189453125,219806,0.0,0.0,0.0
2025-01-16,566.0628124580394,566.0628124580394,549.2286206786662,550.86279296875,91964,0.0,0.0,0.0
2025-01-17,559.6539362061237,567.0472177035617,551.295906100685,560.4119873046875,279906,0.0,0.0,0.0
2025-01-20,565.078301819538,566.062758791349,551.3156125812948,554.5938110351562,67820,0.0,0.0,0.0
2025-01-21,560.1560538128327,561.1405108494107,549.8192549287647,551.020263671875,107423,0.0,0.0,0.0
2025-01-22,555.7161414964175,562.1249664014528,551.3550040462736,556.4052734375,212643,0.0,0.0,0.0
2025-01-23,561.1306868564953,561.1306868564953,556.2182555934994,558.5219116210938,115059,0.0,0.0,0.0
2025-01-24,559.1715638076557,578.8607033783479,559.1715638076557,573.5249633789062,341717,0.0,0.0,0.0
2025-01-27,577.8762402896073,595.5964657158644,577.8663861060884,591.1565551757812,428869,0.0,0.0,0.0
2025-01-28,594.612022987459,594.612022987459,532.5912325102903,567.4213256835938,107337,0.0,0.0,0.0
2025-01-29,571.9695767373788,571.9695767373788,563.109462812015,567.0079345703125,73761,0.0,0.0,0.0
2025-01-30,568.0316705525199,580.8296111368921,555.2337299681477,578.2601928710938,177702,0.0,0.0,0.0
2025-01-31,579.7172473304807,590.6742596539816,574.9229460632088,585.6141357421875,232949,0.0,0.0,0.0
2025-02-03,585.6140531116541,585.6140531116541,566.0627522965672,567.9923095703125,46896,0.0,0.0,0.0
2025-02-04,573.1311434480754,575.9073192744431,566.0824580809916,572.42236328125,27203,0.0,0.0,0.0
2025-02-06,567.2933827370274,574.9229249777422,546.3736701415188,550.646240234375,331756,0.0,0.0,0.0
2025-02-07,556.1984936409885,558.0886943330931,539.974661595919,553.1565551757812,351369,0.0,0.0,0.0
2025-02-10,557.1239309982774,557.1239309982774,546.4228874011282,552.4674682617188,173432,0.0,0.0,0.0
2025-02-11,555.2239487848818,561.1405455544792,548.3524574722608,549.4451904296875,236174,0.0,0.0,0.0
2025-02-12,552.772577682995,552.772577682995,541.7663561872362,549.5829467773438,45352,0.0,0.0,0.0
2025-02-13,551.2959682584072,554.2493395169344,541.5596732553712,544.4539794921875,118237,0.0,0.0,0.0
2025-02-14,547.3580860132374,551.276205602707,540.4668870886104,543.105224609375,85809,0.0,0.0,0.0
2025-02-17,543.4202709023651,546.373641939878,536.5487801827613,538.4979858398438,119535,0.0,0.0,0.0
2025-02-18,538.4980118315808,540.4669259516231,531.6068124114327,539.0099487304688,146145,0.0,0.0,0.0
2025-02-19,541.4513823833202,552.2804100309866,539.4824682655626,550.3213500976562,52069,0.0,0.0,0.0
2025-02-20,555.2238495301402,555.2238495301402,540.9689325348232,544.1388549804688,122738,0.0,0.0,0.0
2025-02-21,546.3736769748565,546.3736769748565,537.7596775630908,538.7244262695312,106782,0.0,0.0,0.0
2025-02-24,538.7244497110354,566.0431347484955,536.529129564532,546.2063598632812,225402,0.0,0.0,0.0
2025-02-25,546.3736239742274,557.153439923989,545.8813954841605,550.38037109375,385804,0.0,0.0,0.0
2025-02-26,546.3835472790801,555.7161814037138,546.3835472790801,549.248291015625,44072,0.0,0.0,0.0
2025-02-27,554.1410457975677,554.1410457975677,549.2581171763817,550.8430786132812,26221,0.0,0.0,0.0
2025-02-28,553.7570979187608,553.7570979187608,531.7643006940291,534.4715576171875,154018,0.0,0.0,0.0
