Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-20,1135.40878892058,1135.40878892058,1120.5344379740222,1123.4696044921875,84935,0.0,0.0,0.0
2025-01-21,1122.5176606758218,1129.4590243019093,1088.802465920541,1092.2532958984375,82978,0.0,0.0,0.0
2025-01-22,1100.7019176821768,1109.6265278255457,1078.7572881210708,1088.2470703125,150327,0.0,0.0,0.0
2025-01-23,1100.6920354811916,1104.6585290357823,1089.5461982766142,1097.5584716796875,50224,0.0,0.0,0.0
2025-01-24,1100.701986549429,1120.5344547755449,1096.3388193301275,1099.859130859375,117687,0.0,0.0,0.0
2025-01-27,1100.7020070502697,1109.6266179182448,1081.8611618845443,1089.45703125,102444,0.0,0.0,0.0
2025-01-28,1097.7270472254213,1109.616601494836,1067.9783467586078,1075.7327880859375,355994,0.0,0.0,0.0
2025-01-29,1076.9029638873112,1085.8275740852723,1064.1109983940123,1067.135498046875,127451,0.0,0.0,0.0
2025-01-30,1061.0370025233478,1109.626547498716,1061.0370025233478,1104.3907470703125,594472,0.0,0.0,0.0
2025-01-31,1140.3668560132842,1199.8841090312908,1130.450622482734,1170.948486328125,1070641,0.0,0.0,0.0
2025-02-03,1174.0821004720306,1229.6130106294916,1168.3405622758185,1189.4224853515625,718482,0.0,0.0,0.0
2025-02-04,1199.8642755756064,1207.7873366040565,1175.0736913694986,1185.733642578125,342632,0.0,0.0,0.0
2025-02-06,1184.9899214892957,1189.9480383156108,1165.1574541840355,1184.5338134765625,483790,0.0,0.0,0.0
2025-02-07,1178.1477670045183,1204.8224613459308,1178.1477670045183,1199.2098388671875,83026,0.0,0.0,0.0
2025-02-10,1200.8559103849823,1204.8224038957503,1180.230095709879,1198.9718017578125,109996,0.0,0.0,0.0
2025-02-11,1204.1084903127562,1217.7135342992253,1199.8643131124288,1208.38232421875,249830,0.0,0.0,0.0
2025-02-12,1208.3823831138309,1209.7806060683222,1196.7903631143586,1197.9703369140625,172098,0.0,0.0,0.0
2025-02-13,1204.8223963714313,1239.5292143739007,1200.855902885435,1231.7449951171875,1673924,0.0,0.0,0.0
2025-02-14,1354.9244384765625,1354.9244384765625,1333.7334516004794,1354.9244384765625,536482,0.0,0.0,0.0
2025-02-17,1355.5491431434525,1428.9292723260535,1348.6077795721253,1392.5367431640625,1017829,0.0,0.0,0.0
2025-02-18,1398.1889705106933,1478.5104645613076,1369.4517442291176,1447.423095703125,694511,0.0,0.0,0.0
2025-02-19,1455.6040719689545,1461.6529507441599,1380.339828653915,1390.4246826171875,535671,0.0,0.0,0.0
2025-02-20,1388.2727084555236,1437.8538766146494,1368.4402411918734,1384.2269287109375,645471,0.0,0.0,0.0
2025-02-21,1522.647643277065,1522.647643277065,1393.2308647931347,1410.6041259765625,2132716,0.0,0.0,0.0
2025-02-24,1389.2644275079444,1459.6597652251135,1359.6148626970407,1437.229248046875,1462920,0.0,0.0,0.0
2025-02-25,1447.7701086837164,1467.6025759259592,1427.9376414414737,1444.081298828125,421255,0.0,0.0,0.0
2025-02-26,289.1573775559856,292.7232633864349,287.57077412909155,289.5401306152344,1248690,0.0,0.0,0.0
2025-02-27,290.9422988315962,291.5154600606111,284.1992718320417,284.9786682128906,796900,0.0,0.0,0.0
2025-02-28,286.55933944801177,286.55933944801177,278.8643322225715,282.4460754394531,936540,0.0,0.0,0.0
2025-03-03,1403.3950668115324,1421.98800622345,1397.1974203408934,1400.88623046875,161766,0.0,0.0,0.0
2025-03-04,1400.88623046875,1400.88623046875,1400.88623046875,1400.88623046875,0,0.0,0.0,0.0
2025-03-05,1420.996325405528,1447.7701570775093,1417.0298318244936,1422.29541015625,284831,0.0,0.0,0.0
2025-03-06,1425.0620237180094,1437.8539903242438,1420.7484859565934,1422.9102783203125,178135,0.0,0.0,0.0
2025-03-07,1427.927715481341,1445.6678719547297,1421.9879012262888,1436.8126220703125,323720,0.0,5.0,0.0
2025-03-10,1437.8539283989674,1450.7450325846135,1427.937694410009,1436.3565673828125,129248,0.0,0.0,0.0
2025-03-11,1435.8706899536871,1437.8539367630153,1420.0047154790607,1426.2420654296875,131405,0.0,0.0,0.0
2025-03-12,1429.9209359070726,1431.9041826975124,1416.0382083739944,1418.9139404296875,83982,0.0,0.0,0.0
2025-03-13,1421.9879901784889,1471.5691613841545,1421.9879901784889,1459.0052490234375,441742,0.0,0.0,0.0
2025-03-14,1477.5188471491845,1477.5188471491845,1443.4069784148426,1451.845703125,420086,0.0,0.0,0.0
2025-03-17,1457.6764271514403,1486.4434307825618,1452.7282362217832,1480.4837646484375,415549,0.0,0.0,0.0
2025-03-18,1487.4351602084273,1512.2257462119012,1480.0476139985053,1504.094482421875,524935,0.0,0.0,0.0
2025-03-19,1502.309489948262,1532.0581927195146,1477.5189043055514,1521.76513671875,578664,0.0,0.0,0.0
2025-03-20,1535.0230629801138,1556.848703210214,1527.298278131445,1536.510498046875,554306,0.0,0.0,0.0
2025-03-21,1538.1069874165235,1546.9324596329589,1507.3171543582632,1514.9923095703125,166226,0.0,0.0,0.0
2025-03-24,1525.116795788992,1529.0832894061286,1476.5272489790698,1483.914794921875,242494,0.0,0.0,0.0
2025-03-25,1483.4686670549677,1494.6244307610962,1460.661327922438,1485.322998046875,153127,0.0,0.0,0.0
2025-03-26,1497.3513694437536,1502.309486561117,1467.6026667395731,1478.7882080078125,212439,0.0,0.0,0.0
2025-03-27,1473.5623404201506,1505.2843642086837,1467.8009501986037,1484.0635986328125,265302,0.0,0.0,0.0
2025-03-28,1484.0635986328125,1484.0635986328125,1484.0635986328125,1484.0635986328125,0,0.0,0.0,0.0
2025-03-31,1484.0635986328125,1484.0635986328125,1484.0635986328125,1484.0635986328125,0,0.0,0.0,0.0
2025-04-03,1477.5189188614759,1517.0747922284072,1473.5623510377432,1503.5589599609375,292519,0.0,0.0,0.0
2025-04-04,1502.309502598916,1517.1342245189805,1484.4602807858596,1488.8333740234375,311559,0.0,0.0,0.0
2025-04-07,1477.5188506604927,1487.435084557543,1400.1722262635003,1463.6956787109375,586054,0.0,0.0,0.0
2025-04-08,1487.4450163299714,1608.2148681727958,1481.4853500505644,1560.9639892578125,2063508,0.0,0.0,0.0
2025-04-09,1566.7649935703075,1566.7649935703075,1528.091680437876,1547.904296875,605409,0.0,0.0,0.0
2025-04-10,317.91448268372164,322.4759565854687,313.35500607040854,317.68243408203125,3984900,0.0,0.0,0.0
2025-04-11,315.3362400504213,320.0960202482913,312.95634995148623,317.904541015625,2280510,0.0,0.0,0.0
2025-04-14,320.39353327475914,336.9536262429822,318.33093961305116,335.08740234375,5140045,0.0,0.0,0.0
2025-04-15,337.1519464129092,346.4732000554656,332.19382955389585,340.3707580566406,5753460,0.0,0.0,0.0
2025-04-16,341.11844268633706,351.23301326611653,339.1351959265328,342.2171630859375,3784775,0.0,0.0,0.0
2025-04-17,343.49834753806994,349.03162318289657,342.50672411546464,344.747802734375,2238735,0.0,0.0,0.0
2025-04-18,346.83021472719855,356.19114216991045,344.68830452299045,347.35577392578125,5546650,0.0,0.0,0.0
2025-04-21,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,5.0,0.0
2025-04-22,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,0.0,0.0
2025-04-23,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,0.0,0.0
2025-04-24,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,0.0,0.0
2025-04-25,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,0.0,0.0
2025-04-28,347.35577392578125,347.35577392578125,347.35577392578125,347.35577392578125,0,0.0,0.0,0.0
2025-04-29,355.00117670451937,360.93109552254293,332.19383853635196,346.2352294921875,7838604,0.0,0.0,0.0
2025-04-30,337.1519563502324,341.0589549712465,322.27760533478096,324.5484313964844,5286939,0.0,0.0,0.0
2025-05-02,333.2846415204489,339.1352137163833,330.2106028291101,333.978759765625,4552166,0.0,0.0,0.0
