Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-18,136.36266032920986,137.0476018164844,134.24911379938735,135.06126403808594,5998700,0.0,0.0
2024-07-19,135.3743895197959,137.4194344483003,135.1101924692747,135.57986450195312,6111900,0.0,0.0
2024-07-22,136.7344832499906,137.65425322726503,136.12780803146893,137.1552276611328,5387200,0.0,0.0
2024-07-23,138.26094452729183,140.13964767375822,138.17288381666185,140.03201293945312,6697400,0.0,0.0
2024-07-24,138.6523293368138,139.59168833415583,135.4233023798694,135.7853546142578,8018800,0.0,0.0
2024-07-25,137.13564713533916,138.03587290972442,134.7383447335641,134.85577392578125,7654600,0.0,0.0
2024-07-26,135.8831990751797,136.94976685795302,135.40374748085736,136.0201873779297,5139400,0.0,0.0
2024-07-29,136.27459455086202,136.77362013074404,134.85578403775887,135.33523559570312,4054600,0.0,0.0
2024-07-30,136.07889607669804,136.56814209995974,132.05729316826273,132.75201416015625,6505700,0.0,0.0
2024-07-31,136.68557286464394,138.5055688880611,135.67772712953393,136.4507293701172,7188000,0.0,0.0
2024-08-01,136.29417467290781,137.37052208650732,132.8498928106021,134.55245971679688,5906800,0.0,0.0
2024-08-02,129.91439605118816,131.41148772080587,128.96525755076334,130.41342163085938,8251600,0.0,0.0
2024-08-05,125.13935417892834,127.17461954034361,123.93581307546707,125.11000061035156,10355000,0.0,0.0
2024-08-06,127.73235768343328,128.22160375457202,125.32527537456964,125.45248413085938,8373900,0.0,0.0
2024-08-07,126.14720452951398,127.49752845657257,123.0453862464258,123.1921615600586,8617700,0.0,0.0
2024-08-08,125.24699654724954,127.02785944609637,124.90452578412619,126.18635559082031,6243200,0.0,0.0
2024-08-09,125.6383808250115,129.52299569224098,125.57967368736747,129.21966552734375,5597300,0.0,0.0
2024-08-12,129.4055809210126,129.85569385889954,128.38795570100524,129.72848510742188,5600800,0.0,0.0
2024-08-13,130.11008160938366,131.64630627572845,129.95351930703174,131.37232971191406,4324000,0.0,0.0
2024-08-14,131.15710268683318,133.04560060939338,131.12774911197647,132.68356323242188,4044600,0.0,0.0
2024-08-15,133.9849090576172,134.2980336798812,132.80094203986528,133.9849090576172,4698100,0.0,0.0
2024-08-16,133.84793847780386,134.8557991574416,133.45654757879163,134.51332092285156,4893800,0.0,0.0
2024-08-19,134.5720324341883,134.98299737067686,133.52505353350205,134.95364379882812,3641600,0.0,0.0
2024-08-20,134.85578718882672,136.7834028725198,134.85578718882672,136.17674255371094,3738300,0.0,0.0
2024-08-21,135.81471774852102,137.28245602044896,135.5700947031997,137.18460083007812,3776800,0.0,0.0
2024-08-22,137.6738281025786,138.0456598584365,134.68942437146472,135.1101837158203,5162200,0.0,0.0
2024-08-23,135.74622184704972,136.78342121400416,134.30783708552414,136.1963348388672,4544600,0.0,0.0
2024-08-26,136.3920030894928,136.40178263474866,135.21781564284169,135.91253662109375,2729600,0.0,0.0
2024-08-27,134.88513183136092,136.49963770291748,134.77749711121692,135.50157165527344,3872200,0.0,0.0
2024-08-28,135.8440849429956,135.9614992387312,133.9653815581898,134.91452026367188,3022600,0.0,0.0
2024-08-29,136.14742531332055,138.1239840457042,135.86366910059724,136.42140197753906,4588400,0.0,0.0
2024-08-30,137.31180033957662,138.67190378269723,137.0867513336141,138.2511444091797,7980700,0.0,0.0
2024-09-03,137.42921356420703,139.14157475297938,135.84406112725128,136.49964904785156,6831200,0.0,0.0
2024-09-04,135.46244869964136,138.06524126873174,134.98298219567062,137.72276306152344,6243300,0.0,0.0
2024-09-05,138.35878827848651,140.19835835466347,137.2922353856417,139.5427703857422,8733200,0.0,0.0
2024-09-06,140.6973741901055,140.84415696524235,136.40179441641016,138.7599639892578,11154800,0.0,0.0
2024-09-09,139.425357019262,140.21793330137243,136.50943955366787,136.8812713623047,20233400,0.0,0.0
2024-09-10,150.9128393484716,157.06756330189265,149.82671247025644,152.53713989257812,37374200,0.0,0.0
2024-09-11,153.4079865829873,156.01077909022553,151.50970956538654,153.79937744140625,12630100,0.0,0.0
